"partNumber","description","category","subCategory","manufacturer","stock","imgUrl","weight","vendor","price","unitMeasure","url","createdAt","updatedAt"
"UL39543","STIFFENER:,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL39543=R2","{\"$date\":\"2024-02-25T16:44:32.996Z\"}","{\"$date\":\"2024-02-25T16:44:32.996Z\"}"
"23003142","BEARING:,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",34,null,0,"aviallaltuser",563.72,"","https://shop.boeing.com/aviation-supply/p/23003142=64","{\"$date\":\"2024-02-25T16:44:37.031Z\"}","{\"$date\":\"2024-02-25T16:44:37.031Z\"}"
"6786583","PLUG: #60A PROP SHAFT,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/6786583=T5","{\"$date\":\"2024-02-25T16:44:40.851Z\"}","{\"$date\":\"2024-02-25T16:44:40.851Z\"}"
"AN150411","NUT: HEX HD,ST,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",183,"https://www.aviall.com/content-images/AN150411=T5_120.JPG",0,"aviallaltuser",6.62,"","https://shop.boeing.com/aviation-supply/p/AN150411=T5","{\"$date\":\"2024-02-25T16:44:44.740Z\"}","{\"$date\":\"2024-02-25T16:44:44.740Z\"}"
"UL14711","BEARING: ROLLER,FRT,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL14711=R2","{\"$date\":\"2024-02-25T16:44:47.784Z\"}","{\"$date\":\"2024-02-25T16:44:47.784Z\"}"
"NAS1394-3","INSERT: SCREW THREAD,ST, #10-32X.3125-24X.220 LG","Aircraft Parts","ENGINES","Rolls-Royce - RR300 Piece Parts",73,null,0,"aviallaltuser",12.6,"","https://shop.boeing.com/aviation-supply/p/NAS1394-3=R4","{\"$date\":\"2024-02-25T16:44:51.695Z\"}","{\"$date\":\"2024-02-25T16:44:51.695Z\"}"
"UL33450","TUBE: #2 LOCK,GEARBOX, FIREWALL TO GEARBOX","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL33450=R2","{\"$date\":\"2024-02-25T16:44:55.085Z\"}","{\"$date\":\"2024-02-25T16:44:55.085Z\"}"
"UL25915","SHROUD: INNER,LWR,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL25915=R2","{\"$date\":\"2024-02-25T16:44:58.490Z\"}","{\"$date\":\"2024-02-25T16:44:58.490Z\"}"
"23039645","HARNESS: WIRING,T/C-TURBINE, 600 SERIES","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",5,null,0,"aviallaltuser",40397.25,"","https://shop.boeing.com/aviation-supply/p/23039645=T5","{\"$date\":\"2024-02-25T16:45:02.433Z\"}","{\"$date\":\"2024-02-25T16:45:02.433Z\"}"
"NAS816-11","CAP: PROTECTION,PL,YEL, DUST & MOISTURE,TAPERED","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",5522,null,0,"aviallaltuser",1.87,"","https://shop.boeing.com/aviation-supply/p/NAS816-11=64","{\"$date\":\"2024-02-25T16:45:08.535Z\"}","{\"$date\":\"2024-02-25T16:45:08.535Z\"}"
"6843386","GUIDE: POPPET PRESSURE,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",51,null,0,"aviallaltuser",274.01,"","https://shop.boeing.com/aviation-supply/p/6843386=64","{\"$date\":\"2024-02-25T16:45:12.562Z\"}","{\"$date\":\"2024-02-25T16:45:12.562Z\"}"
"6821273","TUBE , COMPR BLEED AIR FWD ASS,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",59,null,0,"aviallaltuser",1168.41,"","https://shop.boeing.com/aviation-supply/p/6821273=T5","{\"$date\":\"2024-02-25T16:45:16.506Z\"}","{\"$date\":\"2024-02-25T16:45:16.506Z\"}"
"23003111","SPACER: DETAIL,COMBUSTOR,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",274,null,0,"aviallaltuser",33.66,"","https://shop.boeing.com/aviation-supply/p/23003111=64","{\"$date\":\"2024-02-25T16:45:43.503Z\"}","{\"$date\":\"2024-02-25T16:45:43.503Z\"}"
"MS124659","INSERT: HELICOIL,CRES, FINE THREAD","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",14,null,0,"aviallaltuser",3.35,"","https://shop.boeing.com/aviation-supply/p/MS124659=R4","{\"$date\":\"2024-02-25T16:45:47.231Z\"}","{\"$date\":\"2024-02-25T18:09:49.089Z\"}"
"23085138-3","ORIFICE: VENT,DIFFUSER,","Aircraft Parts","ENGINES","Rolls-Royce - RR300 Piece Parts",9,null,0,"aviallaltuser",172.82,"","https://shop.boeing.com/aviation-supply/p/23085138-3=R4","{\"$date\":\"2024-02-25T16:45:51.417Z\"}","{\"$date\":\"2024-02-25T16:45:51.417Z\"}"
"UL39090","BLADE: ROTOR,STG 2,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL39090=R2","{\"$date\":\"2024-02-25T16:45:54.950Z\"}","{\"$date\":\"2024-02-25T16:45:54.950Z\"}"
"6829093","CAGE: BEARING, HOUSING","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",13,null,0,"aviallaltuser",821.72,"","https://shop.boeing.com/aviation-supply/p/6829093=T5","{\"$date\":\"2024-02-25T16:45:59.024Z\"}","{\"$date\":\"2024-02-25T16:45:59.024Z\"}"
"C30GEARB","KIT: KEYSTONE, AVIALL KIT SHOP","Aircraft Parts","ENGINES","Rolls-Royce - M250 Kits",9,null,0,"aviallaltuser",931.41,"","https://shop.boeing.com/aviation-supply/p/C30GEARB=64","{\"$date\":\"2024-02-25T16:46:02.939Z\"}","{\"$date\":\"2024-02-25T16:46:02.939Z\"}"
"UL37984","TUBE: P8 AIR, DISCON TO PF/P8 SPLITTER","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL37984=R2","{\"$date\":\"2024-02-25T16:46:06.336Z\"}","{\"$date\":\"2024-02-25T16:46:06.336Z\"}"
"KITC28-47TURBINSTL","KIT: TURBINE,INSTALL,C28-47, AVIALL KIT SHOP","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",5,null,0,"aviallaltuser",408.08,"","https://shop.boeing.com/aviation-supply/p/KITC28-47TURBINSTL=64","{\"$date\":\"2024-02-25T16:46:10.417Z\"}","{\"$date\":\"2024-02-25T16:46:10.417Z\"}"
"6800193-178","CAP: PROTECTION,PL, DUST & MOISTURE","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",0,null,0,"aviallaltuser",3.13,"","https://shop.boeing.com/aviation-supply/p/6800193-178=64","{\"$date\":\"2024-02-25T16:46:17.010Z\"}","{\"$date\":\"2024-02-25T16:46:17.010Z\"}"
"6828037","BAND: IDENTIFICATION, 600 SERIES","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",36,null,0,"aviallaltuser",1.69,"","https://shop.boeing.com/aviation-supply/p/6828037=T5","{\"$date\":\"2024-02-25T16:46:21.196Z\"}","{\"$date\":\"2024-02-25T16:46:21.196Z\"}"
"UL22399","MOUNT: AIR MOTOR,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL22399=R2","{\"$date\":\"2024-02-25T16:46:24.639Z\"}","{\"$date\":\"2024-02-25T16:46:24.639Z\"}"
"6805954","BRACKET: FUEL FILTER,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",5,null,0,"aviallaltuser",417.3,"","https://shop.boeing.com/aviation-supply/p/6805954=T5","{\"$date\":\"2024-02-25T16:46:28.559Z\"}","{\"$date\":\"2024-02-25T16:46:28.559Z\"}"
"6877205","HOSE: TFE,#10,STR-90DEG, 5.87IN LONG","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",6,null,0,"aviallaltuser",750,"","https://shop.boeing.com/aviation-supply/p/6877205=T5","{\"$date\":\"2024-02-25T16:46:32.497Z\"}","{\"$date\":\"2024-02-25T16:46:32.497Z\"}"
"6716895","WASHER: SPLIT,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",48,"https://www.aviall.com/content-images/6716895=T5_120.JPG",0,"aviallaltuser",19.01,"","https://shop.boeing.com/aviation-supply/p/6716895=T5","{\"$date\":\"2024-02-25T16:46:38.683Z\"}","{\"$date\":\"2024-02-25T16:46:38.683Z\"}"
"KIT250-221","KIT: ENGINE OHC,C20B, AVIALL KIT SHOP","Aircraft Parts","ENGINES","Rolls-Royce - M250 Kits",4,null,0,"aviallaltuser",1303.08,"","https://shop.boeing.com/aviation-supply/p/KIT250-221=64","{\"$date\":\"2024-02-25T16:46:42.491Z\"}","{\"$date\":\"2024-02-25T16:46:42.491Z\"}"
"F2782B","LOGCARD:,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",158,null,0,"aviallaltuser",0.81,"","https://shop.boeing.com/aviation-supply/p/F2782B=64","{\"$date\":\"2024-02-25T16:46:46.653Z\"}","{\"$date\":\"2024-02-25T16:46:46.653Z\"}"
"23004223","WHEEL: TURBINE,STG2,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",144,null,0,"aviallaltuser",10908.07,"","https://shop.boeing.com/aviation-supply/p/23004223=64","{\"$date\":\"2024-02-25T16:46:50.332Z\"}","{\"$date\":\"2024-02-25T16:46:50.332Z\"}"
"23089553","SLEEVE: SHAFT,","Aircraft Parts","ENGINES","Rolls-Royce - RR300 Piece Parts",211,null,0,"aviallaltuser",317.36,"","https://shop.boeing.com/aviation-supply/p/23089553=R4","{\"$date\":\"2024-02-25T16:46:53.816Z\"}","{\"$date\":\"2024-02-25T16:46:53.816Z\"}"
"FW33498","TUBE: AIR,DISCONNECT L2 TO,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/FW33498=R2","{\"$date\":\"2024-02-25T16:47:19.685Z\"}","{\"$date\":\"2024-02-25T16:47:19.685Z\"}"
"23039030-01","CLAMP: LOOP,SUPPORT,ST,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",37,null,0,"aviallaltuser",11.96,"","https://shop.boeing.com/aviation-supply/p/23039030-01=64","{\"$date\":\"2024-02-25T16:47:31.284Z\"}","{\"$date\":\"2024-02-25T16:47:31.284Z\"}"
"M250-10016","SUPPORT & SEAL: TURBINE,POWER,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",2,null,0,"aviallaltuser",58364.39,"","https://shop.boeing.com/aviation-supply/p/M250-10016=R4","{\"$date\":\"2024-02-25T16:47:35.294Z\"}","{\"$date\":\"2024-02-25T19:57:35.956Z\"}"
"UL22072","TUBE: AIR,DISCONNECT,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL22072=R2","{\"$date\":\"2024-02-25T16:47:38.748Z\"}","{\"$date\":\"2024-02-25T16:47:38.748Z\"}"
"UL37840","FAIRING: RH & LH,CTR, GAS GENERATOR COMPRESSOR","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL37840=R2","{\"$date\":\"2024-02-25T16:47:42.265Z\"}","{\"$date\":\"2024-02-25T16:47:42.265Z\"}"
"6848573","BRACKET: DBL ANGLE,ST,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",15,"https://www.aviall.com/content-images/6848573=T5_120.JPG",0,"aviallaltuser",122,"","https://shop.boeing.com/aviation-supply/p/6848573=T5","{\"$date\":\"2024-02-25T16:47:48.382Z\"}","{\"$date\":\"2024-02-25T16:47:48.382Z\"}"
"6731153-4","CAGE: BEARING,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",2,null,0,"aviallaltuser",3159.78,"","https://shop.boeing.com/aviation-supply/p/6731153-4=T5","{\"$date\":\"2024-02-25T16:47:52.580Z\"}","{\"$date\":\"2024-02-25T16:47:52.580Z\"}"
"AN101010","BOLT: HEX HD,ST,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",12,null,0,"aviallaltuser",2.35,"","https://shop.boeing.com/aviation-supply/p/AN101010=64","{\"$date\":\"2024-02-25T16:47:56.706Z\"}","{\"$date\":\"2024-02-25T16:47:56.706Z\"}"
"UL23331","VANE: IPC,STG3, CASING END STOP","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL23331=R2","{\"$date\":\"2024-02-25T16:48:00.178Z\"}","{\"$date\":\"2024-02-25T16:48:00.178Z\"}"
"M250-10333","BODY: PUMP,PRESSURE OIL,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",8,null,0,"aviallaltuser",6626.7,"","https://shop.boeing.com/aviation-supply/p/M250-10333=64","{\"$date\":\"2024-02-25T16:48:09.119Z\"}","{\"$date\":\"2024-02-25T16:48:09.119Z\"}"
"6826696","BOLT:,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",45,null,0,"aviallaltuser",515,"","https://shop.boeing.com/aviation-supply/p/6826696=T5","{\"$date\":\"2024-02-25T16:48:22.970Z\"}","{\"$date\":\"2024-02-25T16:48:22.970Z\"}"
"6829093P020","CAGE: BEARING, HOUSING","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",4,null,0,"aviallaltuser",380.72,"","https://shop.boeing.com/aviation-supply/p/6829093P020=T5","{\"$date\":\"2024-02-25T16:48:30.669Z\"}","{\"$date\":\"2024-02-25T16:48:30.669Z\"}"
"23038206","TUBE , AIR-PC FILTER ASSEMBLY,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",6,null,0,"aviallaltuser",529.7,"","https://shop.boeing.com/aviation-supply/p/23038206=64","{\"$date\":\"2024-02-25T16:48:34.706Z\"}","{\"$date\":\"2024-02-25T16:48:34.706Z\"}"
"LK55897","TUBE: OIL VENT,COMBINED VENT H,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/LK55897=R2","{\"$date\":\"2024-02-25T16:48:38.212Z\"}","{\"$date\":\"2024-02-25T16:48:38.212Z\"}"
"MS9016-19","INSERT: THREADED,ST,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",0,null,0,"aviallaltuser",39.2,"","https://shop.boeing.com/aviation-supply/p/MS9016-19=64","{\"$date\":\"2024-02-25T16:48:42.010Z\"}","{\"$date\":\"2024-02-25T16:48:42.010Z\"}"
"23001407","RIVET: SOLID,UNIV HD,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",10,null,0,"aviallaltuser",215.16,"","https://shop.boeing.com/aviation-supply/p/23001407=T5","{\"$date\":\"2024-02-25T16:48:45.498Z\"}","{\"$date\":\"2024-02-25T16:48:45.498Z\"}"
"23050888","HARNESS: ELECTRICAL,ENGINE,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",0,null,0,"aviallaltuser",6630.38,"","https://shop.boeing.com/aviation-supply/p/23050888=64","{\"$date\":\"2024-02-25T16:48:49.443Z\"}","{\"$date\":\"2024-02-25T16:48:49.443Z\"}"
"AN101025","BOLT: HEX HD,ST,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",4,null,0,"aviallaltuser",45.08,"","https://shop.boeing.com/aviation-supply/p/AN101025=64","{\"$date\":\"2024-02-25T16:48:53.227Z\"}","{\"$date\":\"2024-02-25T16:48:53.227Z\"}"
"UL14699","HOUSING: ROLLER BEARING,FRT,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL14699=R2","{\"$date\":\"2024-02-25T16:49:20.305Z\"}","{\"$date\":\"2024-02-25T16:49:20.305Z\"}"
"MS9556-32","BOLT: DBL HEX HD,CRES,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",197,null,0,"aviallaltuser",59.76,"","https://shop.boeing.com/aviation-supply/p/MS9556-32=64","{\"$date\":\"2024-02-25T16:49:26.746Z\"}","{\"$date\":\"2024-02-25T16:49:26.746Z\"}"
"FW21764","LINER:,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/FW21764=R2","{\"$date\":\"2024-02-25T16:49:30.500Z\"}","{\"$date\":\"2024-02-25T16:49:30.500Z\"}"
"6818735-46","RING, RET EXT-BEARING TO PRO,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",32,null,0,"aviallaltuser",15.19,"","https://shop.boeing.com/aviation-supply/p/6818735-46=64","{\"$date\":\"2024-02-25T16:49:34.686Z\"}","{\"$date\":\"2024-02-25T16:49:34.686Z\"}"
"UL37543","LINER: COMPRESSOR,STUB SHAFT, INTER COMPRESSOR","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL37543=R2","{\"$date\":\"2024-02-25T16:49:38.291Z\"}","{\"$date\":\"2024-02-25T16:49:38.291Z\"}"
"6718477","TERMINAL:,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",0,null,0,"aviallaltuser",9.15,"","https://shop.boeing.com/aviation-supply/p/6718477=64","{\"$date\":\"2024-02-25T16:49:42.288Z\"}","{\"$date\":\"2024-02-25T16:49:42.288Z\"}"
"RR30000326","RETAINER: SEAL,HOUSING,","Aircraft Parts","ENGINES","Rolls-Royce - RR300 Piece Parts",7,null,0,"aviallaltuser",191.31,"","https://shop.boeing.com/aviation-supply/p/RR30000326=R4","{\"$date\":\"2024-02-25T16:49:46.100Z\"}","{\"$date\":\"2024-02-25T16:49:46.100Z\"}"
"KH17602","ADAPTER: GEARBOX,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/KH17602=R2","{\"$date\":\"2024-02-25T16:49:54.773Z\"}","{\"$date\":\"2024-02-25T16:49:54.773Z\"}"
"23053286","PLUG , DUMMY IGNITOR AIR S ASS,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",2,null,0,"aviallaltuser",475.45,"","https://shop.boeing.com/aviation-supply/p/23053286=64","{\"$date\":\"2024-02-25T16:50:03.921Z\"}","{\"$date\":\"2024-02-25T16:50:03.921Z\"}"
"6828846-33","PIN, GROOVED HEADLESS,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",73,null,0,"aviallaltuser",23.76,"","https://shop.boeing.com/aviation-supply/p/6828846-33=T5","{\"$date\":\"2024-02-25T16:50:07.956Z\"}","{\"$date\":\"2024-02-25T16:50:07.956Z\"}"
"UL31567","DOOR: ACCESS PANEL,FRT PYLON,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL31567=R2","{\"$date\":\"2024-02-25T16:50:11.551Z\"}","{\"$date\":\"2024-02-25T16:50:11.551Z\"}"
"6874818-9","NOZZLE, COMPR BLEED VALVE .048,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",6,null,0,"aviallaltuser",711.8,"","https://shop.boeing.com/aviation-supply/p/6874818-9=64","{\"$date\":\"2024-02-25T16:50:17.518Z\"}","{\"$date\":\"2024-02-25T16:50:17.518Z\"}"
"GT2786E","LOGCARD:, GT-2786ET","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",34,null,0,"aviallaltuser",0.81,"","https://shop.boeing.com/aviation-supply/p/GT2786E=64","{\"$date\":\"2024-02-25T16:50:21.310Z\"}","{\"$date\":\"2024-02-25T16:50:21.310Z\"}"
"GT2788A","LOGCARD:, ALT: GT2788AT","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",11,null,0,"aviallaltuser",0.81,"","https://shop.boeing.com/aviation-supply/p/GT2788A=64","{\"$date\":\"2024-02-25T16:50:24.882Z\"}","{\"$date\":\"2024-02-25T16:50:24.882Z\"}"
"NAS1394-5","INSERT: THREADED,ST,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",5,null,0,"aviallaltuser",18.54,"","https://shop.boeing.com/aviation-supply/p/NAS1394-5=64","{\"$date\":\"2024-02-25T16:50:28.643Z\"}","{\"$date\":\"2024-02-25T16:50:28.643Z\"}"
"6877207","HOSE: PTFE,#8,STR-90DEG, 13.9IN LONG","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",2,null,0,"aviallaltuser",714.65,"","https://shop.boeing.com/aviation-supply/p/6877207=T5","{\"$date\":\"2024-02-25T16:50:32.208Z\"}","{\"$date\":\"2024-02-25T16:50:32.208Z\"}"
"U440024","CABLE: BULK,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/U440024=R2","{\"$date\":\"2024-02-25T16:50:35.746Z\"}","{\"$date\":\"2024-02-25T16:50:35.746Z\"}"
"LK44277","WASHER: CUP,DRIVING SHAFT, INT GEARBOX","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/LK44277=R2","{\"$date\":\"2024-02-25T16:50:39.107Z\"}","{\"$date\":\"2024-02-25T16:50:39.107Z\"}"
"LK62325","CONNECTOR,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-535C",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/LK62325=R5","{\"$date\":\"2024-02-25T16:51:04.250Z\"}","{\"$date\":\"2024-02-25T16:51:04.250Z\"}"
"AN102907","BOLT: HEX HD,ST, DRILLED","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",10,null,0,"aviallaltuser",14.76,"","https://shop.boeing.com/aviation-supply/p/AN102907=T5","{\"$date\":\"2024-02-25T16:51:08.056Z\"}","{\"$date\":\"2024-02-25T16:51:08.056Z\"}"
"23039786","BRACKET: N2 OVERSPEED SOLENOID,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",2,"https://www.aviall.com/content-images/23039786=64_120.JPG",0,"aviallaltuser",501.56,"","https://shop.boeing.com/aviation-supply/p/23039786=64","{\"$date\":\"2024-02-25T16:51:12.280Z\"}","{\"$date\":\"2024-02-25T16:51:12.280Z\"}"
"23005690","BOLT: HEX HD,ST,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",28,null,0,"aviallaltuser",74.46,"","https://shop.boeing.com/aviation-supply/p/23005690=64","{\"$date\":\"2024-02-25T16:51:16.151Z\"}","{\"$date\":\"2024-02-25T16:51:16.151Z\"}"
"6735940","GROMMET: #18-8 ELEC,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",82,"https://www.aviall.com/content-images/6735940=T5_120.JPG",0,"aviallaltuser",5,"","https://shop.boeing.com/aviation-supply/p/6735940=T5","{\"$date\":\"2024-02-25T16:51:19.969Z\"}","{\"$date\":\"2024-02-25T16:51:19.969Z\"}"
"MS17294-026","STUD: STEPPED,STR,ST,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",49,null,0,"aviallaltuser",30.33,"","https://shop.boeing.com/aviation-supply/p/MS17294-026=T5","{\"$date\":\"2024-02-25T16:51:23.984Z\"}","{\"$date\":\"2024-02-25T16:51:23.984Z\"}"
"F2782A","SERCICE RECORD ENGINE ASSEMBLY,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",129,null,0,"aviallaltuser",0.81,"","https://shop.boeing.com/aviation-supply/p/F2782A=64","{\"$date\":\"2024-02-25T16:51:27.777Z\"}","{\"$date\":\"2024-02-25T16:51:27.777Z\"}"
"MS21048-08W","NUTPLATE: SELF-LKG,CRES, DBL LUG","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",45,null,0,"aviallaltuser",9.4,"","https://shop.boeing.com/aviation-supply/p/MS21048-08W=64","{\"$date\":\"2024-02-25T16:51:31.758Z\"}","{\"$date\":\"2024-02-25T16:51:31.758Z\"}"
"23073207","VALVE: BLEED,COMPRESSOR,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",3,null,0,"aviallaltuser",4593.62,"","https://shop.boeing.com/aviation-supply/p/23073207=64","{\"$date\":\"2024-02-25T16:51:35.597Z\"}","{\"$date\":\"2024-02-25T16:51:35.597Z\"}"
"23031218","TUBE: PRESS. OIL-RE ASSEMBLY,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",2,null,0,"aviallaltuser",1425.88,"","https://shop.boeing.com/aviation-supply/p/23031218=64","{\"$date\":\"2024-02-25T16:51:39.249Z\"}","{\"$date\":\"2024-02-25T16:51:39.249Z\"}"
"6871521-17","BOLT:,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",42,null,0,"aviallaltuser",54.74,"","https://shop.boeing.com/aviation-supply/p/6871521-17=T5","{\"$date\":\"2024-02-25T16:51:43.077Z\"}","{\"$date\":\"2024-02-25T16:51:43.077Z\"}"
"NAS1394-3L","INSERT: THREADED,ST,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",15,null,0,"aviallaltuser",12.58,"","https://shop.boeing.com/aviation-supply/p/NAS1394-3L=64","{\"$date\":\"2024-02-25T16:51:47.027Z\"}","{\"$date\":\"2024-02-25T16:51:47.027Z\"}"
"UL39005","BLADE: ROTOR,STG 3,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL39005=R2","{\"$date\":\"2024-02-25T16:51:50.404Z\"}","{\"$date\":\"2024-02-25T16:51:50.404Z\"}"
"UL39553","STIFFENER:,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL39553=R2","{\"$date\":\"2024-02-25T16:51:53.827Z\"}","{\"$date\":\"2024-02-25T16:51:53.827Z\"}"
"UL38470","TUBE: FUEL DRAIN DISCONNECT,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL38470=R2","{\"$date\":\"2024-02-25T16:51:56.802Z\"}","{\"$date\":\"2024-02-25T16:51:56.802Z\"}"
